date,000300.SH,000905.SH,000906.SH
2005-01-31,-0.04512194693168081,-0.07734695667730362,-0.05476374298841957
2005-02-28,0.08913163404788937,0.10642624917742705,0.09415051519636575
2005-03-31,-0.09402472580545462,-0.12223101735824793,-0.10209101892391403
2005-04-30,-0.010409895623768262,-0.05407644514100041,-0.023892715973356626
2005-05-31,-0.0819929168745459,-0.05986231298292144,-0.07965072715501054
2005-06-30,0.026568912771023356,-0.006740170866483486,0.01068684133508202
2005-07-31,0.010787522770733471,-0.05897385290321011,-0.011044061556446438
2005-08-31,0.04475689594709098,0.13468482334420617,0.07647031786889347
2005-09-30,-0.011340973853841696,0.028830997499956545,-0.00040324533692914777
2005-10-31,-0.04481171635648962,-0.0469803791726332,-0.04830121214814165
2005-11-30,-0.002803242216931956,0.0010151299624630017,-0.0035645684846502546
2005-12-31,0.05679284660700712,0.036927274028857315,0.056288250553998775
2006-01-31,0.09328858613971791,0.11353347391007773,0.09855233405486175
2006-02-28,0.04299932581086785,0.007243355741235469,0.033567563809896894
2006-03-31,0.007669465996778646,0.036824858253833304,0.01526864943460371
2006-04-30,0.1048513323353999,0.1413971435287844,0.11574113913265327
2006-05-31,0.16471543385481224,0.22830057510310575,0.18226414832349236
2006-06-30,0.0208814772023036,0.05965932647731842,0.03200329744905428
2006-07-31,-0.07147406648096444,-0.041017236469599316,-0.0627636587324093
2006-08-31,0.03427459818837941,0.03849387882168598,0.035382303172298846
2006-09-30,0.04823218257017481,0.047910211314929674,0.048145466382416346
2006-10-31,0.04361741624549764,-0.005907865571282533,0.029534791667829907
2006-11-30,0.170634103522181,0.05330431904546651,0.1388655361975446
2006-12-31,0.19055729779048103,0.06301748526134432,0.15864823009320772
2007-01-31,0.16868456182830927,0.24142905608401888,0.18483748325523996
2007-02-28,0.06675490370693238,0.17296321466216757,0.09120287281338468
2007-03-31,0.09322378749850113,0.16412462078398704,0.11080178373440686
2007-04-30,0.27929095672491844,0.33410915171226563,0.29347074108315074
2007-05-31,0.10375668992321652,0.0932711305313021,0.10118029144641993
2007-06-30,-0.041720986121974724,-0.15987099659044557,-0.07207351156666364
2007-07-31,0.18503696861788477,0.22816724301295976,0.1948593773539693
2007-08-31,0.18747705767887823,0.11219600338255331,0.16987590901834837
2007-09-30,0.05361873465872913,0.037981814605148934,0.05019939836878873
2007-10-31,0.01930424954362997,-0.10493663163002542,-0.007133826358305173
2007-11-30,-0.1672008199740732,-0.09389856681507625,-0.15384380115815943
2007-12-31,0.12683521514700336,0.20002220700109952,0.1410112252557869
2008-01-31,-0.13447739080451926,-0.057438752174728935,-0.11952093823450372
2008-02-29,0.011720676743918856,0.08453082371801313,0.027763415777634526
2008-03-31,-0.18911223710636238,-0.20039683501536065,-0.1917273587226448
2008-04-30,0.04447662781061679,-0.03484485502715651,0.02626259393511443
2008-05-31,-0.08784401493559191,-0.03780317372366804,-0.07705448567569873
2008-06-30,-0.22692685149653613,-0.250799713684942,-0.23228073125568827
2008-07-31,0.004796970538006207,0.07232265442349739,0.018655212512993957
2008-08-31,-0.14742857500575257,-0.23533608568219266,-0.16645853217091255
2008-09-30,-0.061874324026116145,-0.07418552503230214,-0.06432187117439181
2008-10-31,-0.258504927252594,-0.26871620895622883,-0.2605118488645043
2008-11-30,0.09993781773994237,0.1788892441876213,0.11528522802162078
2008-12-31,-0.0066649556134973365,0.05320864095210309,0.005623749664811495
2009-01-31,0.11825733611847444,0.15398744577676005,0.12561224113333447
2009-02-28,0.05303901420596313,0.07991856997992763,0.05871207241057008
2009-03-31,0.17159553924433868,0.2057053551354553,0.17893633596395464
2009-04-30,0.04591311659554198,0.059053178759741254,0.04880445724183491
2009-05-31,0.052147879725479074,0.061734302559351084,0.054283914221351814
2009-06-30,0.1473939674680509,0.053561553536701556,0.1263124257623185
2009-07-31,0.17942457992471272,0.13797332685371733,0.1709334638746458
2009-08-31,-0.24215221574258095,-0.16560414508195775,-0.22693622683458858
2009-09-30,0.061667675897943086,0.03740999772130271,0.056478513436508004
2009-10-31,0.09170815338354577,0.12558196770144003,0.09882492295569212
2009-11-30,0.07050814254621174,0.15091245037644652,0.08777967160613254
2009-12-31,0.018228380950278344,0.018143360915332085,0.018200875054834142
2010-01-31,-0.10390464627202067,-0.024659782073155223,-0.08552615011257747
2010-02-28,0.02419093174753595,0.059438713194957415,0.03290149663769104
2010-03-31,0.0194853808612947,0.026212272447284413,0.021179005013739927
2010-04-30,-0.08316913159932104,-0.06675084967315736,-0.07899491889668975
2010-05-31,-0.09588127079653797,-0.07531870332740287,-0.09059153587687607
2010-06-30,-0.07579428254894827,-0.1071769278625263,-0.08399184716782049
2010-07-31,0.11929962186745446,0.14372408463439545,0.12549041723997045
2010-08-31,0.011971114912732395,0.09500167942319782,0.03328450631534241
2010-09-30,0.011155028553713642,0.015540134022839824,0.012345064156070729
2010-10-31,0.15138821102408073,0.08472666839621246,0.13318874173042516
2010-11-30,-0.07189228583670737,0.010953525488919036,-0.050359873360260377
2010-12-31,-0.002780335363299802,-0.034076528117122695,-0.011440152299792006
2011-01-31,-0.016543102036034818,-0.06600678333641963,-0.029930248076584398
2011-02-28,0.053001823574825746,0.10504609241493101,0.066548693876197
2011-03-31,-0.005024223454200949,-0.01860697512696985,-0.008682812006598595
2011-04-30,-0.009482333706165469,-0.03270504567096699,-0.015678002461032015
2011-05-31,-0.059874540014570043,-0.08116683835116989,-0.06547102791758919
2011-06-30,0.014170320080488796,0.030386630346359134,0.01835707422696098
2011-07-31,-0.023654408299157548,0.010697575209081434,-0.014808834722474518
